loan_id,loan_amount,region
124650,12000.0,West
127450,12000.0,West
124288,12000.0,West
128782,12000.0,West
119693,12000.0,West
126749,12000.0,West
124435,12000.0,West
126600,12000.0,West
127518,12000.0,West
121369,12000.0,West
128591,12000.0,West
120918,12000.0,West
117351,12000.0,West
118326,12000.0,West
116340,12000.0,West
125379,12000.0,West
125160,12000.0,West
125934,12000.0,West
122916,12000.0,West
126162,12000.0,West
120670,12000.0,West
123560,12000.0,West
126449,12000.0,West
127244,12000.0,West
127778,12000.0,West
117898,12000.0,West
117134,12000.0,West
116132,12000.0,West
117868,12000.0,West
123545,12000.0,West
126750,12000.0,West
126957,12000.0,West
128829,12000.0,West
123228,12000.0,West
124010,12000.0,West
119769,12000.0,West
122980,12000.0,West
125845,12000.0,West
127208,12000.0,West
121846,12000.0,West
122886,12000.0,West
125963,12000.0,West
124478,12000.0,West
118084,12000.0,West
115362,12000.0,West
120746,12000.0,West
120090,12000.0,West
116460,12000.0,West
119218,12000.0,West
119306,12000.0,West
119148,12000.0,West
127971,12000.0,West
118238,12000.0,West
118400,12000.0,West
126000,12000.0,West
122591,12000.0,West
124364,12000.0,West
123973,12000.0,West
125626,12000.0,West
117453,12000.0,West
120567,12000.0,West
124350,12000.0,West
127230,12000.0,West
119304,12000.0,West
127440,12000.0,West
127923,12000.0,West
119768,12000.0,West
127556,12000.0,West
121997,12000.0,West
124133,12000.0,West
120238,12000.0,West
117650,12000.0,West
117243,12000.0,West
127744,12000.0,West
116586,12000.0,West
120559,12000.0,West
120030,12000.0,West
128131,12000.0,West
127257,12000.0,West
117879,12000.0,West
124612,12000.0,West
117899,12000.0,West
118159,12000.0,West
123837,12000.0,West
128790,12000.0,West
121243,12000.0,West
118907,12000.0,West
119957,12000.0,West
121072,12000.0,West
116731,12000.0,West
125818,12000.0,West
128384,12000.0,West
127495,12000.0,West
124802,12000.0,West
126891,12000.0,West
128617,12000.0,West
126177,12000.0,West
116334,12000.0,West
118262,12000.0,West
121984,12000.0,West
128189,12000.0,West
126833,12000.0,West
117389,12000.0,West
122473,12000.0,West
128857,12000.0,West
126748,12000.0,West
123591,12000.0,West
123859,12000.0,West
118429,12000.0,West
121501,12000.0,West
118916,12000.0,West
120395,12000.0,West
127536,12000.0,West
116139,12000.0,West
123824,12000.0,West
124719,12000.0,West
125575,12000.0,West
123858,12000.0,West
127153,12000.0,West
123083,12000.0,West
115108,12000.0,West
118549,12000.0,West
116086,12000.0,West
118517,12000.0,West
124172,12000.0,West
116971,12000.0,West
128368,12000.0,West
122569,12000.0,West
125459,12000.0,West
116408,12000.0,West
121982,12000.0,West
124595,12000.0,West
115120,12000.0,West
121259,12000.0,West
120014,12000.0,West
122655,12000.0,West
127261,12000.0,West
126197,12000.0,West
126309,12000.0,West
124147,12000.0,West
115772,12000.0,West
127245,12000.0,West
121789,12000.0,West
117049,12000.0,West
118964,12000.0,West
122299,12000.0,West
116721,12000.0,West
117865,12000.0,West
119092,12000.0,West
120029,12000.0,West
124907,12000.0,West
116611,12000.0,West
120376,12000.0,West
121489,12000.0,West
128837,12000.0,West
123260,12000.0,West
120512,12000.0,West
124749,12000.0,West
118100,12000.0,West
118971,12000.0,West
128805,12000.0,West
124437,12000.0,West
125079,12000.0,West
121593,12000.0,West
116165,12000.0,West
123255,12000.0,West
123572,12000.0,West
116533,12000.0,West
126423,12000.0,West
120088,12000.0,West
120541,12000.0,West
124130,12000.0,West
117168,12000.0,West
124015,12000.0,West
119273,12000.0,West
121564,12000.0,West
119634,12000.0,West
121739,12000.0,West
121175,12000.0,West
125874,12000.0,West
128764,12000.0,West
122634,12000.0,West
124952,12000.0,West
125585,12000.0,West
126695,12000.0,West
126902,12000.0,West
121845,12000.0,West
128783,12000.0,West
119727,12000.0,West
116176,12000.0,West
124094,12000.0,West
115381,12000.0,West
126303,12000.0,West
126452,12000.0,West
119438,12000.0,West
124391,12000.0,West
123906,12000.0,West
116580,12000.0,West
119635,12000.0,West
124742,12000.0,West
120603,12000.0,West
123290,12000.0,West
119305,12000.0,West
125952,12000.0,West
128845,12000.0,West
124683,12000.0,West
127271,12000.0,West
120663,12000.0,West
126843,12000.0,West
122323,12000.0,West
124357,12000.0,West
123157,12000.0,West
124161,12000.0,West
119594,12000.0,West
115604,12000.0,West
125640,12000.0,West
115683,12000.0,West
120067,12000.0,West
121589,12000.0,West
127452,12000.0,West
118266,12000.0,West
117861,12000.0,West
118667,12000.0,West
126844,12000.0,West
120580,12000.0,West
121806,12000.0,West
126941,12000.0,West
120379,12000.0,West
121091,12000.0,West
115068,12000.0,West
116388,12000.0,West
119156,12000.0,West
128340,12000.0,West
118332,12000.0,West
120628,12000.0,West
119848,12000.0,West
126806,12000.0,West
115389,12000.0,West
116553,12000.0,West
116709,12000.0,West
116546,12000.0,West
126903,12000.0,West
118713,12000.0,West
119979,12000.0,West
121765,12000.0,West
120383,12000.0,West
125171,12000.0,West
124359,12000.0,West
128748,12000.0,West
121012,12000.0,West
124095,12000.0,West
121287,12000.0,West
124205,12000.0,West
127451,12000.0,West
125527,12000.0,West
128241,12000.0,West
120920,12000.0,West
118154,12000.0,West
120943,12000.0,West
122918,12000.0,West
118020,12000.0,West
117455,12000.0,West
128799,12000.0,West
122367,12000.0,West
121507,12000.0,West
115196,12000.0,West
123402,12000.0,West
128698,12000.0,West
116105,12000.0,West
118949,12000.0,West
122590,12000.0,West
124582,12000.0,West
128565,12000.0,West
127262,12000.0,West
128006,12000.0,West
122264,12000.0,West
124565,12000.0,West
126163,12000.0,West
126372,12000.0,West
120115,12000.0,West
123731,12000.0,West
119655,12000.0,West
124583,12000.0,West
118963,12000.0,West
127616,12000.0,West
122777,12000.0,West
115876,12000.0,West
126592,12000.0,West
115681,12000.0,West
127205,12000.0,West
117053,12000.0,West
118968,12000.0,West
116103,12000.0,West
123897,12000.0,West
115716,12000.0,West
120595,12000.0,West
122324,12000.0,West
124918,12000.0,West
115899,12000.0,West
123685,12000.0,West
120104,12000.0,West
119203,12000.0,West
127331,12000.0,West
121893,12000.0,West
126007,12000.0,West
121567,12000.0,West
115355,12000.0,West
124695,12000.0,West
124081,12000.0,West
122740,12000.0,West
115975,12000.0,West
124765,12000.0,West
115479,12000.0,West
127825,12000.0,West
119633,12000.0,West
128444,12000.0,West
120415,12000.0,West
121070,12000.0,West
120594,12000.0,West
126180,12000.0,West
127467,12000.0,West
117292,12000.0,West
123788,12000.0,West
118398,12000.0,West
116163,12000.0,West
121819,12000.0,West
118960,12000.0,West
116751,12000.0,West
123127,12000.0,West
124134,12000.0,West
126179,12000.0,West
128500,12000.0,West
128285,12000.0,West
125586,12000.0,West
127312,12000.0,West
128612,12000.0,West
118645,12000.0,West
117210,12000.0,West
123234,12000.0,West
124040,12000.0,West
123473,12000.0,West
122802,12000.0,West
118197,12000.0,West
120053,12000.0,West
122165,12000.0,West
116130,12000.0,West
117018,12000.0,West
116585,12000.0,West
119266,12000.0,West
128336,12000.0,West
118223,12000.0,West
127947,12000.0,West
127228,12000.0,West
122757,12000.0,West
119240,12000.0,West
125147,12000.0,West
120913,12000.0,West
126948,12000.0,West
118067,12000.0,West
116343,12000.0,West
123586,12000.0,West
117234,12000.0,West
119724,12000.0,West
124441,12000.0,West
121475,12000.0,West
122157,12000.0,West
118128,12000.0,West
127203,12000.0,West
119451,12000.0,West
116963,12000.0,West
115449,12000.0,West
126968,12000.0,West
122236,12000.0,West
124192,12000.0,West
120923,12000.0,West
121176,12000.0,West
128605,12000.0,West
118377,12000.0,West
120179,12000.0,West
123256,12000.0,West
124365,12000.0,West
115480,12000.0,West
121786,12000.0,West
127959,12000.0,West
127135,12000.0,West
120689,12000.0,West
123150,12000.0,West
125697,12000.0,West
125983,12000.0,West
126492,12000.0,West
115976,12000.0,West
119800,12000.0,West
124348,12000.0,West
128149,12000.0,West
125472,12000.0,West
116339,12000.0,West
119828,12000.0,West
128389,12000.0,West
123097,12000.0,West
128437,12000.0,West
121245,12000.0,West
115677,12000.0,West
123926,12000.0,West
124825,12000.0,West
119725,12000.0,West
116805,12000.0,West
115742,12000.0,West
120237,12000.0,West
123168,12000.0,West
116426,12000.0,West
128814,12000.0,West
118348,12000.0,West
127555,12000.0,West
128813,12000.0,West
122493,12000.0,West
123789,12000.0,West
119894,12000.0,West
119926,12000.0,West
115314,12000.0,West
117558,12000.0,West
125624,12000.0,West
127291,12000.0,West
125344,12000.0,West
124704,12000.0,West
128812,12000.0,West
128119,12000.0,West
118689,12000.0,West
122263,12000.0,West
125015,12000.0,West
119007,12000.0,West
116433,12000.0,West
120562,12000.0,West
118403,12000.0,West
122727,12000.0,West
125196,12000.0,West
116889,12000.0,West
125728,12000.0,West
128128,12000.0,West
120695,12000.0,West
127798,12000.0,West
123278,12000.0,West
125345,12000.0,West
118337,12000.0,West
128530,12000.0,West
127229,12000.0,West
118456,12000.0,West
118696,12000.0,West
125832,12000.0,West
119784,12000.0,West
128847,12000.0,West
115873,12000.0,West
116634,12000.0,West
127247,12000.0,West
115555,12000.0,West
118544,12000.0,West
127927,12000.0,West
124646,12000.0,West
124229,12000.0,West
128613,12000.0,West
127783,12000.0,West
116594,12000.0,West
115648,12000.0,West
120378,12000.0,West
115148,12000.0,West
125007,12000.0,West
118334,12000.0,West
123496,12000.0,West
121983,12000.0,West
125841,12000.0,West
121705,12000.0,West
118543,12000.0,West
119174,12000.0,West
116129,12000.0,West
124937,12000.0,West
120761,12000.0,West
125062,12000.0,West
115916,12000.0,West
122574,12000.0,West
116973,12000.0,West
125368,12000.0,West
117881,12000.0,West
125867,12000.0,West
127276,12000.0,West
122255,12000.0,West
126062,12000.0,West
123609,12000.0,West
118210,12000.0,West
123804,12000.0,West
128284,12000.0,West
117271,12000.0,West
119588,12000.0,West
116935,12000.0,West
125698,12000.0,West
124434,12000.0,West
122570,12000.0,West
120015,12000.0,West
125168,12000.0,West
126010,12000.0,West
116335,12000.0,West
119151,12000.0,West
118603,12000.0,West
123833,12000.0,West
122151,12000.0,West
124436,12000.0,West
126450,12000.0,West
122424,12000.0,West
126870,12000.0,West
119173,12000.0,West
125933,12000.0,West
125819,12000.0,West
115452,12000.0,West
126049,12000.0,West
127615,12000.0,West
117369,12000.0,West
119595,12000.0,West
124747,12000.0,West
122413,12000.0,West
124712,12000.0,West
125204,12000.0,West
116321,12000.0,West
126876,12000.0,West
117864,12000.0,West
125186,12000.0,West
122149,12000.0,West
124507,12000.0,West
123592,12000.0,West
118094,12000.0,West
125229,12000.0,West
116581,12000.0,West
118973,12000.0,West
126307,12000.0,West
128325,12000.0,West
126743,12000.0,West
122270,12000.0,West
124546,12000.0,West
119013,12000.0,West
119226,12000.0,West
122012,12000.0,West
124720,12000.0,West
128218,12000.0,West
127961,12000.0,West
116775,12000.0,West
127780,12000.0,West
117015,12000.0,West
117620,12000.0,West
128811,12000.0,West
121057,12000.0,West
127998,12000.0,West
120602,12000.0,West
126379,12000.0,West
117564,12000.0,West
125483,12000.0,West
119749,12000.0,West
128272,12000.0,West
118671,12000.0,West
115880,12000.0,West
124943,12000.0,West
128537,12000.0,West
116268,12000.0,West
124810,12000.0,West
128032,12000.0,West
117439,12000.0,West
125634,12000.0,West
125719,12000.0,West
119011,12000.0,West
120517,12000.0,West
120919,12000.0,West
122256,12000.0,West
126233,12000.0,West
121758,12000.0,West
119483,12000.0,West
119046,12000.0,West
127106,12000.0,West
115066,12000.0,West
121569,12000.0,West
120163,12000.0,West
121183,12000.0,West
115383,12000.0,West
123836,12000.0,West
126702,12000.0,West
124154,12000.0,West
122892,12000.0,West
115917,12000.0,West
121809,12000.0,West
124101,12000.0,West
115903,12000.0,West
118096,12000.0,West
125065,12000.0,West
123956,12000.0,West
126945,12000.0,West
124581,12000.0,West
126502,12000.0,West
128232,12000.0,West
119616,12000.0,West
115501,12000.0,West
116552,12000.0,West
127986,12000.0,West
120713,12000.0,West
115543,12000.0,West
121894,12000.0,West
118239,12000.0,West
122272,12000.0,West
127354,12000.0,West
116860,12000.0,West
117661,12000.0,West
122977,12000.0,West
124318,12000.0,West
124800,12000.0,West
117014,12000.0,West
119147,12000.0,West
116989,12000.0,West
116555,12000.0,West
117924,12000.0,West
123246,12000.0,West
118187,12000.0,West
127438,12000.0,West
116778,12000.0,West
125485,12000.0,West
116416,12000.0,West
125843,12000.0,West
126453,12000.0,West
115869,12000.0,West
128808,12000.0,West
127263,12000.0,West
115980,12000.0,West
128741,12000.0,West
120386,12000.0,West
121890,12000.0,West
115540,12000.0,West
126835,12000.0,West
123552,12000.0,West
127796,12000.0,West
127693,12000.0,West
126383,12000.0,West
124178,12000.0,West
125534,12000.0,West
128212,12000.0,West
126519,12000.0,West
118129,12000.0,West
117869,12000.0,West
115096,12000.0,West
120063,12000.0,West
124373,12000.0,West
119818,12000.0,West
124430,12000.0,West
127499,12000.0,West
124241,12000.0,West
121985,12000.0,West
125169,12000.0,West
121710,12000.0,West
124005,12000.0,West
118703,12000.0,West
118208,12000.0,West
123760,12000.0,West
120631,12000.0,West
122885,12000.0,West
115292,12000.0,West
120377,12000.0,West
122152,12000.0,West
116386,12000.0,West
116089,12000.0,West
123899,12000.0,West
126980,12000.0,West
124909,12000.0,West
123001,12000.0,West
117657,12000.0,West
117399,12000.0,West
117263,12000.0,West
119889,12000.0,West
126947,12000.0,West
115682,12000.0,West
115062,12000.0,West
123925,12000.0,West
116954,12000.0,West
115115,12000.0,West
116894,12000.0,West
117371,12000.0,West
126479,12000.0,West
123036,12000.0,West
126063,12000.0,West
117020,12000.0,West
117560,12000.0,West
122571,12000.0,West
118725,12000.0,West
124798,12000.0,West
126252,12000.0,West
120352,12000.0,West
126602,12000.0,West
126160,12000.0,West
128529,12000.0,West
117240,12000.0,West
116968,12000.0,West
119024,12000.0,West
124542,12000.0,West
128213,12000.0,West
123311,12000.0,West
118965,12000.0,West
118191,12000.0,West
123750,12000.0,West
119637,12000.0,West
122512,12000.0,West
125346,12000.0,West
126808,12000.0,West
125981,12000.0,West
123096,12000.0,West
121588,12000.0,West
126872,12000.0,West
123751,12000.0,West
126168,12000.0,West
122872,12000.0,West
128445,12000.0,West
126111,12000.0,West
117440,12000.0,West
118095,12000.0,West
127275,12000.0,West
118455,12000.0,West
119143,12000.0,West
120638,12000.0,West
120762,12000.0,West
118362,12000.0,West
125250,12000.0,West
120439,12000.0,West
124843,12000.0,West
118984,12000.0,West
120728,12000.0,West
115464,12000.0,West
126699,12000.0,West
124784,12000.0,West
127341,12000.0,West
115874,12000.0,West
123455,12000.0,West
126425,12000.0,West
119729,12000.0,West
123015,12000.0,West
124929,12000.0,West
119010,12000.0,West
119711,12000.0,West
124835,12000.0,West
117830,12000.0,West
116768,12000.0,West
128012,12000.0,West
128303,12000.0,West
128839,12000.0,West
121010,12000.0,West
124358,12000.0,West
128495,12000.0,West
120792,12000.0,West
121235,12000.0,West
118236,12000.0,West
115747,12000.0,West
119723,12000.0,West
128430,12000.0,West
117352,12000.0,West
123064,12000.0,West
120916,12000.0,West
116890,12000.0,West
118231,12000.0,West
126873,12000.0,West
115509,12000.0,West
118919,12000.0,West
117821,12000.0,West
123147,12000.0,West
128773,12000.0,West
124927,12000.0,West
121572,12000.0,West
123527,12000.0,West
126832,12000.0,West
118539,12000.0,West
120384,12000.0,West
126751,12000.0,West
118160,12000.0,West
120549,12000.0,West
124827,12000.0,West
116342,12000.0,West
117450,12000.0,West
125470,12000.0,West
116816,12000.0,West
124003,12000.0,West
122258,12000.0,West
116515,12000.0,West
122884,12000.0,West
124433,12000.0,West
115879,12000.0,West
124594,12000.0,West
128054,12000.0,West
126469,12000.0,West
122010,12000.0,West
127692,12000.0,West
120802,12000.0,West
116834,12000.0,West
117217,12000.0,West
121557,12000.0,West
123885,12000.0,West
115871,12000.0,West
119847,12000.0,West
121157,12000.0,West
117260,12000.0,West
116410,12000.0,West
123727,12000.0,West
124652,12000.0,West
126486,12000.0,West
121068,12000.0,West
119149,12000.0,West
128259,12000.0,West
115877,12000.0,West
124917,12000.0,West
122951,12000.0,West
117019,12000.0,West
115748,12000.0,West
122528,12000.0,West
118085,12000.0,West
119732,12000.0,West
128129,12000.0,West
117337,12000.0,West
118748,12000.0,West
120911,12000.0,West
116537,12000.0,West
121787,12000.0,West
115844,12000.0,West
120637,12000.0,West
124841,12000.0,West
115777,12000.0,West
117368,12000.0,West
124613,12000.0,West
124132,12000.0,West
118333,12000.0,West
119895,12000.0,West
118749,12000.0,West
122386,12000.0,West
127439,12000.0,West
125138,12000.0,West
127207,12000.0,West
115181,12000.0,West
121084,12000.0,West
119925,12000.0,West
123011,12000.0,West
123577,12000.0,West
122483,12000.0,West
123162,12000.0,West
119983,12000.0,West
117932,12000.0,West
123803,12000.0,West
126232,12000.0,West
119229,12000.0,West
127144,12000.0,West
127813,12000.0,West
120497,12000.0,West
123615,12000.0,West
118599,12000.0,West
120711,12000.0,West
118669,12000.0,West
120912,12000.0,West
116885,12000.0,West
117562,12000.0,West
115091,12000.0,West
117170,12000.0,West
119445,12000.0,West
122481,12000.0,West
123037,12000.0,West
125852,12000.0,West
119086,12000.0,West
118184,12000.0,West
120757,12000.0,West
119271,12000.0,West
128126,12000.0,West
118892,12000.0,West
122452,12000.0,West
127110,12000.0,West
125454,12000.0,West
125409,12000.0,West
117214,12000.0,West
120106,12000.0,West
116774,12000.0,West
116087,12000.0,West
119152,12000.0,West
125170,12000.0,West
118966,12000.0,West
120107,12000.0,West
115654,12000.0,West
120543,12000.0,West
123315,12000.0,West
115596,12000.0,West
125820,12000.0,West
116953,12000.0,West
116554,12000.0,West
124977,12000.0,West
116322,12000.0,West
120249,12000.0,West
123468,12000.0,West
115069,12000.0,West
123480,12000.0,West
128734,12000.0,West
128057,12000.0,West
124390,12000.0,West
127424,12000.0,West
117400,12000.0,West
119765,12000.0,West
124593,12000.0,West
121041,12000.0,West
128558,12000.0,West
119217,12000.0,West
124550,12000.0,West
115088,12000.0,West
119593,12000.0,West
115680,12000.0,West
122810,12000.0,West
115803,12000.0,West
121008,12000.0,West
118189,12000.0,West
124068,12000.0,West
116414,12000.0,West
121805,12000.0,West
118397,12000.0,West
115077,12000.0,West
119827,12000.0,West
119150,12000.0,West
119958,12000.0,West
123320,12000.0,West
117017,12000.0,West
122160,12000.0,West
118019,12000.0,West
126006,12000.0,West
128064,12000.0,West
116897,12000.0,West
116627,12000.0,West
126341,12000.0,West
122457,12000.0,West
120745,12000.0,West
125912,12000.0,West
122140,12000.0,West
115709,12000.0,West
126333,12000.0,West
126644,12000.0,West
125932,12000.0,West
128670,12000.0,West
127953,12000.0,West
124996,12000.0,West
125625,12000.0,West
119590,12000.0,West
115553,12000.0,West
126795,12000.0,West
119874,12000.0,West
121711,12000.0,West
123242,12000.0,West
124933,12000.0,West
127309,12000.0,West
126045,12000.0,West
116972,12000.0,West
127567,12000.0,West
118548,12000.0,West
118232,12000.0,West
123403,12000.0,West
124931,12000.0,West
122656,12000.0,West
117320,12000.0,West
123668,12000.0,West
124293,12000.0,West
115288,12000.0,West
118537,12000.0,West
118389,12000.0,West
122467,12000.0,West
122013,12000.0,West
128816,12000.0,West
125597,12000.0,West
116590,12000.0,West
124092,12000.0,West
119695,12000.0,West
124688,12000.0,West
117277,12000.0,West
124167,12000.0,West
128831,12000.0,West
119837,12000.0,West
123034,12000.0,West
127209,12000.0,West
117521,12000.0,West
117557,12000.0,West
117779,12000.0,West
119766,12000.0,West
124213,12000.0,West
127441,12000.0,West
73555,8800.0,West
73575,8800.0,West
73558,8800.0,West
73829,8800.0,West
73574,8800.0,West
73823,8800.0,West
73840,8800.0,West
73785,8800.0,West
73613,8800.0,West
73706,8800.0,West
73641,8800.0,West
73810,8800.0,West
73597,8800.0,West
73595,8800.0,West
73756,8800.0,West
73602,8800.0,West
73594,8800.0,West
73676,8800.0,West
73702,8800.0,West
73795,8800.0,West
73749,8800.0,West
73728,8800.0,West
73610,8800.0,West
73658,8800.0,West
73609,8800.0,West
73758,8800.0,West
73839,8800.0,West
73598,8800.0,West
73739,8800.0,West
73819,8800.0,West
73764,8800.0,West
73563,8800.0,West
73784,8800.0,West
73820,8800.0,West
73801,8800.0,West
73830,8800.0,West
73786,8800.0,West
73698,8800.0,West
73809,8800.0,West
73649,8800.0,West
73689,8800.0,West
73673,8800.0,West
73566,8800.0,West
247908,31200.0,West
247893,31200.0,West
247901,31200.0,West
247918,31200.0,West
247935,31200.0,West
247892,31200.0,West
207839,21325.0,West
144445,14925.0,West
144435,14925.0,West
73067,8525.0,West
247567,30925.0,West
35656,5325.0,West
35661,5325.0,West
35645,5325.0,West
234329,27725.0,West
5686,2125.0,West
221250,24525.0,West
221240,24525.0,West
143850,14650.0,West
143852,14650.0,West
113525,11450.0,West
113504,11450.0,West
70211,8250.0,West
70212,8250.0,West
70264,8250.0,West
70220,8250.0,West
70251,8250.0,West
70228,8250.0,West
247415,30650.0,West
34601,5050.0,West
34610,5050.0,West
34616,5050.0,West
34589,5050.0,West
34595,5050.0,West
34568,5050.0,West
34628,5050.0,West
233944,27450.0,West
3499,1850.0,West
220909,24250.0,West
207004,21050.0,West
206942,21050.0,West
207020,21050.0,West
206958,21050.0,West
207017,21050.0,West
206977,21050.0,West
207009,21050.0,West
207024,21050.0,West
206990,21050.0,West
207005,21050.0,West
206967,21050.0,West
206956,21050.0,West
206957,21050.0,West
175708,17850.0,West
175689,17850.0,West
175664,17850.0,West
175682,17850.0,West
175688,17850.0,West
175691,17850.0,West
175674,17850.0,West
175680,17850.0,West
61355,7975.0,West
61369,7975.0,West
61304,7975.0,West
61370,7975.0,West
247276,30375.0,West
23042,4775.0,West
23029,4775.0,West
214049,23975.0,West
214043,23975.0,West
175112,17575.0,West
141789,14375.0,West
141818,14375.0,West
1776,1300.0,West
1789,1300.0,West
1759,1300.0,West
1779,1300.0,West
1754,1300.0,West
1783,1300.0,West
213732,23700.0,West
203204,20500.0,West
203174,20500.0,West
203222,20500.0,West
203168,20500.0,West
203260,20500.0,West
203219,20500.0,West
203178,20500.0,West
203181,20500.0,West
203184,20500.0,West
203192,20500.0,West
203199,20500.0,West
203176,20500.0,West
203232,20500.0,West
203143,20500.0,West
203173,20500.0,West
203250,20500.0,West
203126,20500.0,West
203254,20500.0,West
203264,20500.0,West
141396,14100.0,West
263322,36500.0,West
108827,10900.0,West
251461,33300.0,West
60445,7700.0,West
60505,7700.0,West
60557,7700.0,West
60476,7700.0,West
60446,7700.0,West
60455,7700.0,West
60448,7700.0,West
60475,7700.0,West
60490,7700.0,West
60564,7700.0,West
60478,7700.0,West
60456,7700.0,West
60520,7700.0,West
60512,7700.0,West
60465,7700.0,West
60477,7700.0,West
60484,7700.0,West
22261,4500.0,West
22110,4500.0,West
22103,4500.0,West
22220,4500.0,West
21917,4500.0,West
21895,4500.0,West
22122,4500.0,West
22414,4500.0,West
22012,4500.0,West
22603,4500.0,West
22305,4500.0,West
21889,4500.0,West
22295,4500.0,West
22124,4500.0,West
22300,4500.0,West
22492,4500.0,West
21933,4500.0,West
22283,4500.0,West
22178,4500.0,West
22208,4500.0,West
21962,4500.0,West
21843,4500.0,West
22059,4500.0,West
22598,4500.0,West
21880,4500.0,West
22227,4500.0,West
22376,4500.0,West
21818,4500.0,West
21881,4500.0,West
22588,4500.0,West
22460,4500.0,West
21857,4500.0,West
22256,4500.0,West
21891,4500.0,West
22223,4500.0,West
22485,4500.0,West
22064,4500.0,West
22268,4500.0,West
22591,4500.0,West
21999,4500.0,West
22433,4500.0,West
22092,4500.0,West
21898,4500.0,West
22273,4500.0,West
22120,4500.0,West
22487,4500.0,West
21882,4500.0,West
22288,4500.0,West
21907,4500.0,West
22602,4500.0,West
22560,4500.0,West
21957,4500.0,West
21854,4500.0,West
22494,4500.0,West
22076,4500.0,West
22608,4500.0,West
22075,4500.0,West
21949,4500.0,West
21950,4500.0,West
22204,4500.0,West
22168,4500.0,West
22016,4500.0,West
22429,4500.0,West
21919,4500.0,West
22174,4500.0,West
22612,4500.0,West
22394,4500.0,West
22526,4500.0,West
22358,4500.0,West
22035,4500.0,West
22156,4500.0,West
21850,4500.0,West
22351,4500.0,West
22524,4500.0,West
22468,4500.0,West
22590,4500.0,West
21944,4500.0,West
22189,4500.0,West
21963,4500.0,West
22049,4500.0,West
22387,4500.0,West
22330,4500.0,West
22149,4500.0,West
21947,4500.0,West
22034,4500.0,West
21842,4500.0,West
22374,4500.0,West
22126,4500.0,West
21868,4500.0,West
22134,4500.0,West
22194,4500.0,West
22399,4500.0,West
173997,17025.0,West
173998,17025.0,West
137102,13825.0,West
137103,13825.0,West
137117,13825.0,West
137094,13825.0,West
137135,13825.0,West
137118,13825.0,West
137088,13825.0,West
137112,13825.0,West
137120,13825.0,West
137122,13825.0,West
137133,13825.0,West
137139,13825.0,West
107546,10625.0,West
107716,10625.0,West
107658,10625.0,West
107148,10625.0,West
107736,10625.0,West
107125,10625.0,West
107628,10625.0,West
107705,10625.0,West
107470,10625.0,West
107165,10625.0,West
107425,10625.0,West
107690,10625.0,West
107680,10625.0,West
107605,10625.0,West
107119,10625.0,West
107476,10625.0,West
107464,10625.0,West
107097,10625.0,West
107158,10625.0,West
107385,10625.0,West
107278,10625.0,West
107659,10625.0,West
107077,10625.0,West
107049,10625.0,West
107197,10625.0,West
107653,10625.0,West
107277,10625.0,West
107348,10625.0,West
107400,10625.0,West
107153,10625.0,West
107267,10625.0,West
107011,10625.0,West
107414,10625.0,West
107316,10625.0,West
107072,10625.0,West
107108,10625.0,West
107075,10625.0,West
107752,10625.0,West
107449,10625.0,West
107603,10625.0,West
107503,10625.0,West
107436,10625.0,West
107175,10625.0,West
107130,10625.0,West
107541,10625.0,West
107044,10625.0,West
107053,10625.0,West
107221,10625.0,West
107012,10625.0,West
107076,10625.0,West
107441,10625.0,West
107415,10625.0,West
106984,10625.0,West
107616,10625.0,West
107703,10625.0,West
107181,10625.0,West
107570,10625.0,West
107359,10625.0,West
107668,10625.0,West
107298,10625.0,West
107179,10625.0,West
107182,10625.0,West
107459,10625.0,West
107582,10625.0,West
107043,10625.0,West
107581,10625.0,West
107465,10625.0,West
107727,10625.0,West
107099,10625.0,West
107515,10625.0,West
106995,10625.0,West
107734,10625.0,West
107055,10625.0,West
107458,10625.0,West
107506,10625.0,West
107191,10625.0,West
107413,10625.0,West
107640,10625.0,West
107399,10625.0,West
107412,10625.0,West
107272,10625.0,West
107382,10625.0,West
107225,10625.0,West
107712,10625.0,West
107260,10625.0,West
107286,10625.0,West
107539,10625.0,West
107402,10625.0,West
107289,10625.0,West
107676,10625.0,West
107475,10625.0,West
107717,10625.0,West
107619,10625.0,West
107390,10625.0,West
107120,10625.0,West
107274,10625.0,West
107463,10625.0,West
107276,10625.0,West
107149,10625.0,West
107275,10625.0,West
107126,10625.0,West
107034,10625.0,West
107240,10625.0,West
107073,10625.0,West
107553,10625.0,West
107067,10625.0,West
107646,10625.0,West
107215,10625.0,West
107626,10625.0,West
58360,7425.0,West
58281,7425.0,West
58307,7425.0,West
58317,7425.0,West
58364,7425.0,West
58331,7425.0,West
58334,7425.0,West
58273,7425.0,West
58265,7425.0,West
58302,7425.0,West
58303,7425.0,West
58282,7425.0,West
58275,7425.0,West
58264,7425.0,West
58296,7425.0,West
239437,29825.0,West
1228,1025.0,West
1234,1025.0,West
1233,1025.0,West
213405,23425.0,West
213408,23425.0,West
202644,20225.0,West
202654,20225.0,West
105228,10350.0,West
105231,10350.0,West
105267,10350.0,West
105224,10350.0,West
105233,10350.0,West
105223,10350.0,West
105243,10350.0,West
105239,10350.0,West
250907,32750.0,West
250924,32750.0,West
250911,32750.0,West
56166,7150.0,West
56162,7150.0,West
239218,29550.0,West
239211,29550.0,West
16584,3950.0,West
232031,26350.0,West
213103,23150.0,West
